Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2
2025-06-24T07:57:27.758,0.0,71.503,76,0.186,0,176,0,183,
2025-06-24T07:57:28.063,0.0,73.047,76,0.186,0,176,0,180,
2025-06-24T07:57:28.367,0.0,67.864,76,0.186,0,176,0,177,
2025-06-24T07:57:28.672,0.0,63.419,76,0.186,0,176,0,178,
2025-06-24T07:57:28.976,0.0,61.566,76,0.186,0,176,0,179,
2025-06-24T07:57:29.281,0.0,66.655,76,0.186,0,176,0,182,
2025-06-24T07:57:29.585,0.0,70.294,76,0.186,0,176,0,179,
2025-06-24T07:57:29.890,0.0,71.301,76,0.186,0,176,0,181,
2025-06-24T07:57:30.194,0.0,72.51,76,0.186,0,176,0,178,
2025-06-24T07:57:30.498,0.0,68.092,76,0.186,0,176,0,181,
2025-06-24T07:57:30.802,0.0,63.594,76,0.186,0,176,0,179,
2025-06-24T07:57:31.107,0.0,61.284,76,0.186,0,178,0,179,
2025-06-24T07:57:31.412,0.0,64.614,76,0.186,0,180,0,175,
2025-06-24T07:57:31.700,0.0,68.401,76,0.186,0,176,0,177,
2025-06-24T07:57:32.005,0.0,71.395,76,0.186,0,176,0,184,
2025-06-24T07:57:32.311,0.0,73.624,76,0.186,0,176,0,178,
2025-06-24T07:57:32.615,0.0,69.932,76,0.186,0,176,0,176,
2025-06-24T07:57:32.920,0.0,64.534,76,0.186,0,184,0,178,
2025-06-24T07:57:33.224,0.0,63.245,76,0.186,0,176,0,176,
2025-06-24T07:57:33.529,0.0,67.031,76,0.186,0,176,0,177,
2025-06-24T07:57:33.835,0.0,72.375,76,0.186,0,176,0,181,
2025-06-24T07:57:34.139,0.0,73.436,76,0.186,0,176,0,183,
2025-06-24T07:57:34.443,0.0,72.617,76,0.186,0,176,0,174,
2025-06-24T07:57:34.750,0.0,67.931,76,0.186,0,176,0,180,
2025-06-24T07:57:35.055,0.0,63.191,76,0.186,0,176,0,178,
2025-06-24T07:57:35.359,0.0,60.975,76,0.186,0,176,0,179,
2025-06-24T07:57:35.662,0.0,66.843,76,0.186,0,176,0,181,
2025-06-24T07:57:35.984,0.0,70.12,76,0.186,0,184,0,180,
2025-06-24T07:57:36.288,0.0,71.61,76,0.186,0,176,0,180,
2025-06-24T07:57:36.592,0.0,72.966,76,0.186,0,180,0,181,
2025-06-24T07:57:36.896,0.0,68.441,76,0.186,0,176,0,181,
2025-06-24T07:57:37.201,0.0,64.225,76,0.186,0,176,0,181,
2025-06-24T07:57:37.505,0.0,61.821,76,0.186,0,180,0,178,
2025-06-24T07:57:37.810,0.0,64.722,76,0.186,0,176,0,181,
2025-06-24T07:57:38.115,0.0,67.904,76,0.186,0,176,0,176,
2025-06-24T07:57:38.419,0.0,70.818,76,0.186,0,176,0,181,
2025-06-24T07:57:38.724,0.0,73.423,76,0.186,0,176,0,176,
2025-06-24T07:57:39.029,0.0,70.133,76,0.186,0,176,0,180,
2025-06-24T07:57:39.335,0.0,64.829,76,0.186,0,176,0,181,
2025-06-24T07:57:39.640,0.0,63.218,76,0.186,0,176,0,176,
2025-06-24T07:57:39.944,0.0,64.856,76,0.186,0,176,0,176,
2025-06-24T07:57:40.260,0.0,67.917,76,0.186,0,176,0,181,
2025-06-24T07:57:40.555,0.0,70.616,76,0.186,0,176,0,176,
2025-06-24T07:57:40.860,0.0,72.322,76,0.186,0,180,0,180,
2025-06-24T07:57:41.165,0.0,67.864,76,0.186,0,176,0,180,
2025-06-24T07:57:41.469,0.0,63.124,76,0.186,0,176,0,182,
2025-06-24T07:57:41.773,0.0,61.217,76,0.186,0,176,0,180,
2025-06-24T07:57:42.058,0.0,64.144,76,0.186,0,176,0,181,
2025-06-24T07:57:42.348,0.0,67.743,76,0.186,0,176,0,177,
2025-06-24T07:57:42.644,0.0,70.71,76,0.186,0,176,0,177,
2025-06-24T07:57:42.944,0.0,72.188,76,0.186,0,176,0,178,
2025-06-24T07:57:43.230,0.0,68.186,76,0.186,0,176,0,180,
2025-06-24T07:57:43.532,0.0,63.419,76,0.186,0,176,0,177,
2025-06-24T07:57:43.836,0.0,60.881,76,0.186,0,176,0,181,
2025-06-24T07:57:44.155,0.0,64.708,76,0.186,0,176,0,179,
2025-06-24T07:57:44.460,0.0,67.904,76,0.186,0,178,0,177,
2025-06-24T07:57:44.765,0.0,71.046,76,0.186,0,176,0,183,
2025-06-24T07:57:45.070,0.0,72.59,76,0.186,0,176,0,176,
2025-06-24T07:57:45.374,0.0,68.052,76,0.186,0,176,0,180,
2025-06-24T07:57:45.678,0.0,63.54,76,0.186,0,176,0,183,
2025-06-24T07:57:45.984,0.0,61.23,76,0.186,0,176,0,183,
2025-06-24T07:57:46.289,0.0,64.574,76,0.186,0,176,0,183,
2025-06-24T07:57:46.593,0.0,68.414,76,0.186,0,176,0,180,
2025-06-24T07:57:46.898,0.0,71.127,76,0.186,0,176,0,180,
2025-06-24T07:57:47.202,0.0,72.939,76,0.186,0,176,0,179,
2025-06-24T07:57:47.507,0.0,68.616,76,0.186,0,178,0,174,
2025-06-24T07:57:47.812,0.0,64.332,76,0.186,0,176,0,182,
2025-06-24T07:57:48.117,0.0,61.794,76,0.186,0,176,0,173,
2025-06-24T07:57:48.422,0.0,66.978,76,0.186,0,176,0,181,
2025-06-24T07:57:48.726,0.0,69.878,76,0.186,0,176,0,181,
2025-06-24T07:57:49.030,0.0,70.858,76,0.186,0,176,0,179,
2025-06-24T07:57:49.334,0.0,73.436,76,0.186,0,176,0,181,
2025-06-24T07:57:49.638,0.0,70.039,76,0.186,0,176,0,181,
2025-06-24T07:57:49.976,0.0,64.265,76,0.186,0,176,0,180,
2025-06-24T07:57:50.281,0.0,62.479,76,0.186,0,180,0,182,
2025-06-24T07:57:50.571,0.0,64.144,76,0.186,0,176,0,176,
2025-06-24T07:57:50.877,0.0,68.092,76,0.186,0,176,0,176,
2025-06-24T07:57:51.183,0.0,71.865,76,0.186,0,176,0,180,
2025-06-24T07:57:51.487,0.0,72.604,76,0.186,0,176,0,180,
2025-06-24T07:57:51.793,0.0,67.448,76,0.186,0,176,0,180,
2025-06-24T07:57:52.082,0.0,63.07,76,0.186,0,176,0,179,
2025-06-24T07:57:52.386,0.0,60.854,76,0.186,0,176,0,181,
2025-06-24T07:57:52.689,0.0,64.319,76,0.186,0,176,0,179,
2025-06-24T07:57:52.995,0.0,67.864,76,0.186,0,176,0,179,
2025-06-24T07:57:53.300,0.0,71.234,76,0.186,0,176,0,176,
2025-06-24T07:57:53.621,0.0,72.362,76,0.186,0,178,0,182,
2025-06-24T07:57:53.926,0.0,67.703,76,0.186,0,176,0,176,
2025-06-24T07:57:54.216,0.0,63.03,76,0.186,0,176,0,177,
2025-06-24T07:57:54.520,0.0,60.707,76,0.186,0,180,0,181,
2025-06-24T07:57:54.824,0.0,64.359,76,0.186,0,178,0,182,
2025-06-24T07:57:55.112,0.0,67.703,76,0.186,0,176,0,177,
2025-06-24T07:57:55.417,0.0,70.804,76,0.186,0,176,0,179,
2025-06-24T07:57:55.721,0.0,72.563,76,0.186,0,176,0,178,
2025-06-24T07:57:56.027,0.0,68.481,76,0.186,0,176,0,180,
2025-06-24T07:57:56.333,0.0,63.755,76,0.186,0,176,0,176,
2025-06-24T07:57:56.637,0.0,61.177,76,0.186,0,176,0,176,
2025-06-24T07:57:56.942,0.0,64.655,76,0.186,0,178,0,179,
2025-06-24T07:57:57.247,0.0,68.105,76,0.186,0,176,0,182,
2025-06-24T07:57:57.553,0.0,70.979,76,0.186,0,176,0,179,
2025-06-24T07:57:57.855,0.0,72.684,76,0.186,0,176,0,176,
2025-06-24T07:57:58.141,0.0,68.549,76,0.186,0,184,0,178,
2025-06-24T07:57:58.440,0.0,64.077,76,0.186,0,176,0,180,
2025-06-24T07:57:58.726,0.0,61.754,76,0.186,0,176,0,179,
2025-06-24T07:57:59.013,0.0,64.722,76,0.186,0,180,0,181,
2025-06-24T07:57:59.300,0.0,67.676,76,0.186,0,176,0,177,
2025-06-24T07:57:59.600,0.0,71.073,76,0.186,0,176,0,175,
2025-06-24T07:57:59.889,0.0,73.651,76,0.186,0,176,0,182,
2025-06-24T07:58:00.191,0.0,70.334,76,0.186,0,176,0,177,
2025-06-24T07:58:00.477,0.0,64.292,76,0.186,0,176,0,176,
2025-06-24T07:58:00.780,0.0,63.03,76,0.186,0,176,0,174,
2025-06-24T07:58:01.084,0.0,64.896,76,0.186,0,176,0,176,
2025-06-24T07:58:01.419,0.0,68.092,76,0.186,0,176,0,176,
2025-06-24T07:58:01.723,0.0,71.342,76,0.186,0,176,0,180,
2025-06-24T07:58:02.029,0.0,72.402,76,0.186,0,176,0,181,
2025-06-24T07:58:02.318,0.0,68.226,76,0.186,0,176,0,176,
2025-06-24T07:58:02.622,0.0,63.916,76,0.186,0,180,0,176,
2025-06-24T07:58:02.944,0.0,61.714,76,0.186,0,176,0,182,
2025-06-24T07:58:03.248,0.0,64.789,76,0.186,0,176,0,183,
2025-06-24T07:58:03.567,0.0,68.025,76,0.186,0,176,0,179,
2025-06-24T07:58:03.873,0.0,71.637,76,0.186,0,180,0,177,
2025-06-24T07:58:04.177,0.0,73.638,76,0.186,0,176,0,181,
2025-06-24T07:58:04.482,0.0,69.891,76,0.186,0,176,0,180,
2025-06-24T07:58:04.786,0.0,64.44,76,0.186,0,176,0,178,
2025-06-24T07:58:05.092,0.0,63.083,76,0.186,0,176,0,178,
2025-06-24T07:58:05.383,0.0,64.185,76,0.186,0,176,0,181,
2025-06-24T07:58:05.688,0.0,67.622,76,0.186,0,176,0,183,
2025-06-24T07:58:05.994,0.0,71.194,76,0.186,0,184,0,182,
2025-06-24T07:58:06.300,0.0,72.805,76,0.186,0,176,0,177,
2025-06-24T07:58:06.604,0.0,68.025,76,0.186,0,176,0,181,
2025-06-24T07:58:06.893,0.0,63.406,76,0.186,0,176,0,181,
2025-06-24T07:58:07.199,0.0,61.365,76,0.186,0,176,0,180,
2025-06-24T07:58:07.502,0.0,64.99,76,0.186,0,176,0,181,
2025-06-24T07:58:07.807,0.0,70.388,76,0.186,0,176,0,176,
2025-06-24T07:58:08.112,0.0,73.665,76,0.186,0,176,0,182,
2025-06-24T07:58:08.434,0.0,72.617,76,0.186,0,176,0,178,
2025-06-24T07:58:08.738,0.0,67.904,76,0.186,0,176,0,180,
2025-06-24T07:58:09.042,0.0,63.567,76,0.186,0,176,0,178,
2025-06-24T07:58:09.347,0.0,61.298,76,0.186,0,176,0,179,
2025-06-24T07:58:09.651,0.0,64.655,76,0.186,0,176,0,179,
2025-06-24T07:58:09.956,0.0,68.468,76,0.186,0,176,0,176,
2025-06-24T07:58:10.262,0.0,71.946,76,0.186,0,176,0,178,
2025-06-24T07:58:10.585,0.0,73.678,76,0.186,0,176,0,179,
2025-06-24T07:58:10.890,0.0,70.012,76,0.186,0,176,0,178,
2025-06-24T07:58:11.193,0.0,64.641,76,0.186,0,176,0,181,
2025-06-24T07:58:11.482,0.0,63.03,76,0.186,0,180,0,183,
2025-06-24T07:58:11.786,0.0,66.816,76,0.186,0,176,0,182,
2025-06-24T07:58:12.090,0.0,70.053,76,0.186,0,180,0,182,
2025-06-24T07:58:12.409,0.0,70.939,76,0.186,0,176,0,180,
2025-06-24T07:58:12.713,0.0,72.711,76,0.186,0,176,0,178,
2025-06-24T07:58:13.017,0.0,68.549,76,0.186,0,176,0,180,
2025-06-24T07:58:13.322,0.0,63.835,76,0.186,0,176,0,175,
2025-06-24T07:58:13.626,0.0,61.714,76,0.186,0,176,0,182,
2025-06-24T07:58:13.927,0.0,67.434,76,0.186,0,180,0,176,
2025-06-24T07:58:14.214,0.0,70.482,76,0.186,0,176,0,177,
2025-06-24T07:58:14.500,0.0,71.06,76,0.186,0,180,0,178,
2025-06-24T07:58:14.785,0.0,72.631,76,0.186,0,176,0,180,
2025-06-24T07:58:15.086,0.0,68.267,76,0.186,0,176,0,178,
2025-06-24T07:58:15.372,0.0,63.5,76,0.186,0,180,0,177,
2025-06-24T07:58:15.657,0.0,61.123,76,0.186,0,176,0,181,
2025-06-24T07:58:15.946,0.0,64.359,76,0.186,0,180,0,177,
2025-06-24T07:58:16.266,0.0,68.105,76,0.186,0,176,0,178,
2025-06-24T07:58:16.571,0.0,71.18,76,0.186,0,176,0,182,
2025-06-24T07:58:16.876,0.0,72.456,76,0.186,0,180,0,175,
2025-06-24T07:58:17.181,0.0,67.864,76,0.186,0,176,0,177,
2025-06-24T07:58:17.470,0.0,63.298,76,0.186,0,176,0,180,
2025-06-24T07:58:17.774,0.0,61.566,76,0.186,0,176,0,180,
2025-06-24T07:58:18.079,0.0,67.072,76,0.186,0,176,0,180,
2025-06-24T07:58:18.401,0.0,70.308,76,0.186,0,176,0,180,
2025-06-24T07:58:18.706,0.0,70.992,76,0.186,0,176,0,175,
2025-06-24T07:58:19.011,0.0,73.745,76,0.186,0,176,0,180,
2025-06-24T07:58:19.316,0.0,70.482,76,0.186,0,178,0,183,
2025-06-24T07:58:19.621,0.0,66.306,76,0.186,0,176,0,174,
2025-06-24T07:58:19.927,0.0,64.252,76,0.186,0,176,0,176,
2025-06-24T07:58:20.233,0.0,66.561,76,0.186,0,176,0,176,
2025-06-24T07:58:20.537,0.0,68.737,76,0.186,0,176,0,181,
2025-06-24T07:58:20.842,0.0,71.744,76,0.186,0,178,0,179,
2025-06-24T07:58:21.147,0.0,72.98,75,0.183,0,176,0,179,
2025-06-24T07:58:21.452,0.0,68.105,75,0.183,0,176,0,180,
2025-06-24T07:58:21.757,0.0,63.782,75,0.183,0,176,0,181,
2025-06-24T07:58:22.063,0.0,61.754,75,0.183,0,176,0,177,
2025-06-24T07:58:22.368,0.0,67.045,75,0.183,0,180,0,180,
2025-06-24T07:58:22.673,0.0,72.443,75,0.183,0,176,0,178,
2025-06-24T07:58:22.977,0.0,73.383,75,0.183,0,180,0,181,
2025-06-24T07:58:23.282,0.0,73.141,75,0.183,0,176,0,181,
2025-06-24T07:58:23.589,0.0,68.455,75,0.183,0,176,0,177,
2025-06-24T07:58:23.893,0.0,63.634,76,0.186,0,176,0,179,
2025-06-24T07:58:24.198,0.0,61.338,76,0.186,0,176,0,180,
2025-06-24T07:58:24.503,0.0,64.883,76,0.186,0,176,0,180,
2025-06-24T07:58:24.808,0.0,68.441,76,0.186,0,180,0,183,
2025-06-24T07:58:25.112,0.0,71.14,75,0.183,0,178,0,176,
2025-06-24T07:58:25.417,0.0,73.141,75,0.183,0,176,0,180,
2025-06-24T07:58:25.723,0.0,70.16,75,0.183,0,178,0,179,
2025-06-24T07:58:26.028,0.0,64.816,75,0.183,0,176,0,182,
2025-06-24T07:58:26.332,0.0,63.218,75,0.183,0,176,0,176,
2025-06-24T07:58:26.631,0.0,64.923,75,0.183,0,176,0,181,
2025-06-24T07:58:26.926,0.0,68.092,75,0.183,0,176,0,181,
2025-06-24T07:58:27.232,0.0,70.979,75,0.183,0,176,0,177,
2025-06-24T07:58:27.536,0.0,72.684,75,0.183,0,176,0,181,
2025-06-24T07:58:27.841,0.0,68.011,75,0.183,0,176,0,179,
2025-06-24T07:58:28.147,0.0,63.728,75,0.183,0,176,0,176,
2025-06-24T07:58:28.450,0.0,61.633,75,0.183,0,180,0,181,
2025-06-24T07:58:28.738,0.0,64.99,75,0.183,0,176,0,180,
2025-06-24T07:58:29.043,0.0,70.053,75,0.183,0,180,0,180,
2025-06-24T07:58:29.364,0.0,74.161,75,0.183,0,176,0,176,
2025-06-24T07:58:29.669,0.0,74.041,75,0.183,0,176,0,181,
2025-06-24T07:58:29.971,0.0,69.797,75,0.183,0,176,0,183,
2025-06-24T07:58:30.255,0.0,64.131,75,0.183,0,176,0,179,
2025-06-24T07:58:30.555,0.0,62.882,75,0.183,0,176,0,176,
2025-06-24T07:58:30.841,0.0,66.83,75,0.183,0,176,0,181,
2025-06-24T07:58:31.141,0.0,70.133,75,0.183,0,176,0,180,
2025-06-24T07:58:31.427,0.0,71.234,75,0.183,0,176,0,181,
2025-06-24T07:58:31.713,0.0,72.631,75,0.183,0,176,0,182,
2025-06-24T07:58:32.018,0.0,68.105,75,0.183,0,176,0,182,
2025-06-24T07:58:32.323,0.0,64.332,75,0.183,0,176,0,178,
2025-06-24T07:58:32.629,0.0,62.063,75,0.183,0,176,0,181,
2025-06-24T07:58:32.935,0.0,65.447,75,0.183,0,176,0,179,
2025-06-24T07:58:33.239,0.0,70.361,75,0.183,0,176,0,181,
2025-06-24T07:58:33.545,0.0,73.772,75,0.183,0,176,0,176,
2025-06-24T07:58:33.850,0.0,72.684,75,0.183,0,176,0,181,
2025-06-24T07:58:34.140,0.0,67.81,75,0.183,0,176,0,178,
2025-06-24T07:58:34.444,0.0,63.325,75,0.183,0,176,0,178,
2025-06-24T07:58:34.766,0.0,61.633,75,0.183,0,178,0,182,
2025-06-24T07:58:35.070,0.0,67.542,75,0.183,0,176,0,179,
2025-06-24T07:58:35.376,0.0,71.113,75,0.183,0,176,0,178,
2025-06-24T07:58:35.679,0.0,72.147,75,0.183,0,176,0,174,
2025-06-24T07:58:35.986,0.0,72.805,75,0.183,0,176,0,179,
2025-06-24T07:58:36.290,0.0,67.636,75,0.183,0,176,0,181,
2025-06-24T07:58:36.595,0.0,63.352,75,0.183,0,180,0,182,
2025-06-24T07:58:36.900,0.0,61.338,75,0.183,0,176,0,180,
2025-06-24T07:58:37.206,0.0,64.722,75,0.183,0,176,0,179,
2025-06-24T07:58:37.511,0.0,68.428,75,0.183,0,176,0,183,
2025-06-24T07:58:37.817,0.0,71.462,75,0.183,0,176,0,181,
2025-06-24T07:58:38.122,0.0,73.383,75,0.183,0,176,0,185,
2025-06-24T07:58:38.426,0.0,69.838,75,0.183,0,176,0,178,
2025-06-24T07:58:38.731,0.0,63.997,75,0.183,0,176,0,180,
2025-06-24T07:58:39.035,0.0,62.627,75,0.183,0,176,0,178,
2025-06-24T07:58:39.339,0.0,64.829,75,0.183,0,180,0,176,
2025-06-24T07:58:39.645,0.0,68.831,75,0.183,0,176,0,176,
2025-06-24T07:58:39.951,0.0,71.919,75,0.183,0,178,0,179,
2025-06-24T07:58:40.286,0.0,72.537,75,0.183,0,176,0,176,
2025-06-24T07:58:40.593,0.0,67.636,75,0.183,0,176,0,184,
2025-06-24T07:58:40.897,0.0,63.607,75,0.183,0,176,0,177,
2025-06-24T07:58:41.202,0.0,61.526,75,0.183,0,176,0,179,
2025-06-24T07:58:41.506,0.0,67.313,75,0.183,0,176,0,179,
2025-06-24T07:58:41.794,0.0,70.294,75,0.183,0,184,0,181,
2025-06-24T07:58:42.098,0.0,70.952,75,0.183,0,176,0,175,
2025-06-24T07:58:42.419,0.0,72.375,75,0.183,0,180,0,180,
2025-06-24T07:58:42.723,0.0,68.119,75,0.183,0,176,0,181,
2025-06-24T07:58:43.029,0.0,63.876,75,0.183,0,180,0,181,
2025-06-24T07:58:43.334,0.0,61.862,75,0.183,0,180,0,177,
2025-06-24T07:58:43.639,0.0,67.246,75,0.183,0,180,0,181,
2025-06-24T07:58:43.944,0.0,70.428,75,0.183,0,184,0,180,
2025-06-24T07:58:44.249,0.0,71.073,75,0.183,0,176,0,179,
2025-06-24T07:58:44.553,0.0,72.308,75,0.183,0,176,0,175,
2025-06-24T07:58:44.858,0.0,67.985,75,0.183,0,176,0,177,
2025-06-24T07:58:45.163,0.0,63.231,75,0.183,0,180,0,178,
2025-06-24T07:58:45.469,0.0,61.351,75,0.183,0,176,0,178,
2025-06-24T07:58:45.773,0.0,64.977,75,0.183,0,176,0,181,
2025-06-24T07:58:46.071,0.0,68.186,75,0.183,0,176,0,181,
2025-06-24T07:58:46.356,0.0,71.556,75,0.183,0,176,0,180,
2025-06-24T07:58:46.641,0.0,72.832,75,0.183,0,176,0,183,
2025-06-24T07:58:46.926,0.0,68.132,75,0.183,0,176,0,182,
2025-06-24T07:58:47.211,0.0,63.285,75,0.183,0,176,0,176,
2025-06-24T07:58:47.498,0.0,61.324,75,0.183,0,176,0,176,
2025-06-24T07:58:47.784,0.0,66.964,75,0.183,0,176,0,182,
2025-06-24T07:58:48.088,0.0,72.604,75,0.183,0,176,0,181,
2025-06-24T07:58:48.393,0.0,73.611,75,0.183,0,176,0,179,
2025-06-24T07:58:48.699,0.0,72.537,75,0.183,0,176,0,180,
2025-06-24T07:58:49.004,0.0,68.079,75,0.183,0,176,0,182,
2025-06-24T07:58:49.308,0.0,63.929,75,0.183,0,176,0,182,
2025-06-24T07:58:49.613,0.0,61.808,75,0.183,0,176,0,180,
2025-06-24T07:58:49.917,0.0,67.273,75,0.183,0,176,0,180,
2025-06-24T07:58:50.222,0.0,72.402,75,0.183,0,180,0,176,
2025-06-24T07:58:50.527,0.0,73.49,75,0.183,0,176,0,181,
2025-06-24T07:58:50.831,0.0,72.604,75,0.183,0,176,0,179,
2025-06-24T07:58:51.137,0.0,68.105,75,0.183,0,176,0,179,
2025-06-24T07:58:51.443,0.0,63.634,75,0.183,0,180,0,178,
2025-06-24T07:58:51.748,0.0,61.606,75,0.183,0,180,0,178,
2025-06-24T07:58:52.053,0.0,67.501,75,0.183,0,176,0,182,
2025-06-24T07:58:52.357,0.0,70.684,75,0.183,0,176,0,176,
2025-06-24T07:58:52.663,0.0,71.583,75,0.183,0,176,0,177,
2025-06-24T07:58:52.967,0.0,73.45,75,0.183,0,180,0,176,
2025-06-24T07:58:53.271,0.0,69.838,75,0.183,0,176,0,181,
2025-06-24T07:58:53.608,0.0,64.373,75,0.183,0,176,0,184,
2025-06-24T07:58:53.914,0.0,62.802,75,0.183,0,176,0,184,
2025-06-24T07:58:54.218,0.0,64.937,75,0.183,0,176,0,182,
2025-06-24T07:58:54.523,0.0,70.214,75,0.183,0,176,0,176,
2025-06-24T07:58:54.828,0.0,73.06,75,0.183,0,176,0,183,
2025-06-24T07:58:55.132,0.0,72.644,75,0.183,0,180,0,178,
2025-06-24T07:58:55.437,0.0,68.387,75,0.183,0,176,0,177,
2025-06-24T07:58:55.742,0.0,63.527,75,0.183,0,178,0,181,
2025-06-24T07:58:56.047,0.0,61.365,75,0.183,0,180,0,176,
2025-06-24T07:58:56.352,0.0,65.004,75,0.183,0,176,0,178,
2025-06-24T07:58:56.655,0.0,68.428,75,0.183,0,176,0,176,
2025-06-24T07:58:56.959,0.0,71.543,75,0.183,0,176,0,182,
2025-06-24T07:58:57.265,0.0,72.631,75,0.183,0,176,0,179,
2025-06-24T07:58:57.571,0.0,67.985,75,0.183,0,176,0,183,
2025-06-24T07:58:57.875,0.0,63.728,75,0.183,0,176,0,175,
2025-06-24T07:58:58.180,0.0,61.808,75,0.183,0,176,0,178,
2025-06-24T07:58:58.485,0.0,64.896,75,0.183,0,180,0,177,
2025-06-24T07:58:58.773,0.0,70.079,75,0.183,0,176,0,184,
2025-06-24T07:58:59.095,0.0,73.181,75,0.183,0,176,0,178,
2025-06-24T07:58:59.416,0.0,73.033,75,0.183,0,176,0,182,
2025-06-24T07:58:59.720,0.0,68.159,75,0.183,0,180,0,178,
2025-06-24T07:59:00.024,0.0,63.352,75,0.183,0,176,0,177,
2025-06-24T07:59:00.310,0.0,61.298,75,0.183,0,176,0,183,
2025-06-24T07:59:00.596,0.0,65.017,75,0.183,0,176,0,178,
2025-06-24T07:59:00.900,0.0,70.2,75,0.183,0,176,0,175,
2025-06-24T07:59:01.189,0.0,72.926,75,0.183,0,176,0,176,
2025-06-24T07:59:01.491,0.0,73.436,75,0.183,0,176,0,177,
2025-06-24T07:59:01.797,0.0,70.469,75,0.183,0,176,0,175,
2025-06-24T07:59:02.097,0.0,68.186,75,0.183,0,176,0,177,
2025-06-24T07:59:02.398,0.0,65.044,75,0.183,0,176,0,177,
2025-06-24T07:59:02.682,0.0,66.669,75,0.183,0,176,0,181,
2025-06-24T07:59:02.983,0.0,68.132,75,0.183,0,180,0,179,
2025-06-24T07:59:03.283,0.0,71.449,75,0.183,0,180,0,176,
2025-06-24T07:59:03.584,0.0,72.684,75,0.183,0,176,0,180,
2025-06-24T07:59:03.888,0.0,67.783,75,0.183,0,176,0,176,
2025-06-24T07:59:04.192,0.0,63.191,75,0.183,0,176,0,179,
2025-06-24T07:59:04.496,0.0,61.217,75,0.183,0,176,0,175,
2025-06-24T07:59:04.802,0.0,66.682,75,0.183,0,176,0,178,
2025-06-24T07:59:05.106,0.0,72.026,75,0.183,0,180,0,180,
2025-06-24T07:59:05.411,0.0,73.275,75,0.183,0,176,0,180,
2025-06-24T07:59:05.715,0.0,72.725,75,0.183,0,178,0,180,
2025-06-24T07:59:06.020,0.0,67.971,76,0.186,0,176,0,182,
2025-06-24T07:59:06.310,0.0,63.271,76,0.186,0,176,0,179,
2025-06-24T07:59:06.615,0.0,61.257,76,0.186,0,176,0,180,
2025-06-24T07:59:06.920,0.0,64.775,76,0.186,0,176,0,179,
2025-06-24T07:59:07.225,0.0,70.334,76,0.186,0,176,0,176,
2025-06-24T07:59:07.531,0.0,74.027,76,0.186,0,180,0,178,
2025-06-24T07:59:07.835,0.0,73.275,76,0.186,0,176,0,182,
2025-06-24T07:59:08.141,0.0,68.105,75,0.183,0,176,0,178,
2025-06-24T07:59:08.447,0.0,63.446,75,0.183,0,176,0,175,
2025-06-24T07:59:08.752,0.0,61.217,75,0.183,0,178,0,178,
2025-06-24T07:59:09.056,0.0,64.802,76,0.186,0,176,0,181,
2025-06-24T07:59:09.361,0.0,68.307,76,0.186,0,176,0,181,
2025-06-24T07:59:09.665,0.0,71.301,76,0.186,0,176,0,180,
2025-06-24T07:59:10.002,0.0,73.114,75,0.183,0,176,0,179,
2025-06-24T07:59:10.306,0.0,68.495,75,0.183,0,176,0,182,
2025-06-24T07:59:10.611,0.0,63.527,75,0.183,0,176,0,179,
2025-06-24T07:59:10.916,0.0,61.136,76,0.186,0,176,0,183,
2025-06-24T07:59:11.219,0.0,66.534,76,0.186,0,180,0,177,
2025-06-24T07:59:11.524,0.0,69.945,76,0.186,0,180,0,181,
2025-06-24T07:59:11.834,0.0,71.462,76,0.186,0,180,0,182,
2025-06-24T07:59:12.132,0.0,73.799,76,0.186,0,176,0,180,
2025-06-24T07:59:12.435,0.0,70.294,76,0.186,0,180,0,180,
2025-06-24T07:59:12.741,0.0,64.762,76,0.186,0,176,0,180,
2025-06-24T07:59:13.047,0.0,63.365,76,0.186,0,176,0,180,
2025-06-24T07:59:13.351,0.0,67.004,76,0.186,0,176,0,182,
2025-06-24T07:59:13.655,0.0,72.51,76,0.186,0,176,0,180,
2025-06-24T07:59:13.960,0.0,73.987,76,0.186,0,176,0,180,
2025-06-24T07:59:14.264,0.0,74.054,76,0.186,0,180,0,180,
2025-06-24T07:59:14.569,0.0,69.744,76,0.186,0,176,0,176,
2025-06-24T07:59:14.857,0.0,64.601,76,0.186,0,176,0,178,
2025-06-24T07:59:15.162,0.0,63.124,76,0.186,0,176,0,180,
2025-06-24T07:59:15.467,0.0,66.964,76,0.186,0,176,0,180,
2025-06-24T07:59:15.772,0.0,72.268,76,0.186,0,176,0,176,
2025-06-24T07:59:16.076,0.0,73.181,76,0.186,0,176,0,177,
2025-06-24T07:59:16.380,0.0,72.657,76,0.186,0,176,0,181,
2025-06-24T07:59:16.669,0.0,68.011,76,0.186,0,176,0,176,
2025-06-24T07:59:16.973,0.0,63.674,76,0.186,0,176,0,181,
2025-06-24T07:59:17.278,0.0,61.526,76,0.186,0,176,0,181,
2025-06-24T07:59:17.582,0.0,67.367,76,0.186,0,176,0,174,
2025-06-24T07:59:17.884,0.0,70.455,76,0.186,0,176,0,176,
2025-06-24T07:59:18.185,0.0,71.328,76,0.186,0,176,0,177,
2025-06-24T07:59:18.486,0.0,72.268,76,0.186,0,176,0,179,
2025-06-24T07:59:18.771,0.0,67.917,76,0.186,0,176,0,182,
